county,date,vaccines_started,vaccines_completed
Trumbull,2021-01-10,47,0
Trumbull,2021-01-11,215,79
Trumbull,2021-01-12,464,181
Trumbull,2021-01-13,369,117
Trumbull,2021-01-14,354,107
Trumbull,2021-01-15,283,19
Trumbull,2021-01-16,33,33
Trumbull,2021-01-17,11,33
Trumbull,2021-01-18,174,68
Trumbull,2021-01-19,319,151
Trumbull,2021-01-20,874,183
Trumbull,2021-01-21,1231,30
Trumbull,2021-01-22,708,19
Trumbull,2021-01-23,89,3
Trumbull,2021-01-24,25,2
Trumbull,2021-01-25,758,420
Trumbull,2021-01-26,735,251
Trumbull,2021-01-27,1154,301
Trumbull,2021-01-28,1547,204
Trumbull,2021-01-29,836,71
Trumbull,2021-01-30,357,54
Trumbull,2021-01-31,227,52
Trumbull,2021-02-01,835,223
Trumbull,2021-02-02,718,389
Trumbull,2021-02-03,889,496
Trumbull,2021-02-04,1072,503
Trumbull,2021-02-05,725,227
Trumbull,2021-02-06,205,47
Trumbull,2021-02-07,159,12
Trumbull,2021-02-08,421,242
Trumbull,2021-02-09,638,386
Trumbull,2021-02-10,371,656
Trumbull,2021-02-11,695,821
Trumbull,2021-02-12,655,553
Trumbull,2021-02-13,488,47
Trumbull,2021-02-14,132,1
Trumbull,2021-02-15,161,257
Trumbull,2021-02-16,386,689
Trumbull,2021-02-17,762,768
Trumbull,2021-02-18,735,1427
Trumbull,2021-02-19,223,878
Trumbull,2021-02-20,144,275
Trumbull,2021-02-21,170,148
Trumbull,2021-02-22,134,789
Trumbull,2021-02-23,400,764
Trumbull,2021-02-24,883,1079
Trumbull,2021-02-25,1767,612
Trumbull,2021-02-26,1122,668
Trumbull,2021-02-27,526,232
Trumbull,2021-02-28,318,169
Trumbull,2021-03-01,590,456
Trumbull,2021-03-02,1014,434
Trumbull,2021-03-03,1469,815
Trumbull,2021-03-04,622,1076
Trumbull,2021-03-05,953,646
Trumbull,2021-03-06,168,98
Tuscarawas,2020-12-14,0,0
Tuscarawas,2020-12-15,1,0
Tuscarawas,2020-12-16,31,0
Tuscarawas,2020-12-17,1,0
Tuscarawas,2020-12-18,26,0
Tuscarawas,2020-12-19,2,0
Tuscarawas,2020-12-20,0,0
Tuscarawas,2020-12-21,51,0
Tuscarawas,2020-12-22,3,0
Tuscarawas,2020-12-23,89,0
Tuscarawas,2020-12-24,24,0
Tuscarawas,2020-12-25,1,0
Tuscarawas,2020-12-26,97,0
Tuscarawas,2020-12-27,125,0
Tuscarawas,2020-12-28,83,0
Tuscarawas,2020-12-29,155,0
Tuscarawas,2020-12-30,180,0
Tuscarawas,2020-12-31,215,0
Tuscarawas,2021-01-01,4,0
Tuscarawas,2021-01-02,112,0
Tuscarawas,2021-01-03,7,0
Tuscarawas,2021-01-04,103,1
Tuscarawas,2021-01-05,217,2
Tuscarawas,2021-01-06,217,28
Tuscarawas,2021-01-07,134,0
Tuscarawas,2021-01-08,75,25
Tuscarawas,2021-01-09,15,0
Tuscarawas,2021-01-10,1,0
Tuscarawas,2021-01-11,120,49
Tuscarawas,2021-01-12,161,1
Tuscarawas,2021-01-13,184,53
Tuscarawas,2021-01-14,98,5
Tuscarawas,2021-01-15,124,3
Tuscarawas,2021-01-16,13,3
Tuscarawas,2021-01-17,18,120
Tuscarawas,2021-01-18,34,42
Tuscarawas,2021-01-19,81,62
Tuscarawas,2021-01-20,123,9
Tuscarawas,2021-01-21,452,62
Tuscarawas,2021-01-22,342,36
Tuscarawas,2021-01-23,574,100
Tuscarawas,2021-01-24,20,0
Tuscarawas,2021-01-25,177,41
Tuscarawas,2021-01-26,214,149
Tuscarawas,2021-01-27,223,183
Tuscarawas,2021-01-28,430,181
Tuscarawas,2021-01-29,167,76
Tuscarawas,2021-01-30,299,33
Tuscarawas,2021-01-31,24,3
Tuscarawas,2021-02-01,412,61
Tuscarawas,2021-02-02,210,141
Tuscarawas,2021-02-03,290,141
Tuscarawas,2021-02-04,306,116
Tuscarawas,2021-02-05,816,182
Tuscarawas,2021-02-06,71,16
Tuscarawas,2021-02-07,17,17
Tuscarawas,2021-02-08,93,117
Tuscarawas,2021-02-09,233,206
Tuscarawas,2021-02-10,239,80
Tuscarawas,2021-02-11,344,157
Tuscarawas,2021-02-12,262,202
Tuscarawas,2021-02-13,59,79
Tuscarawas,2021-02-14,4,17
Tuscarawas,2021-02-15,38,83
Tuscarawas,2021-02-16,148,152
Tuscarawas,2021-02-17,292,114
Tuscarawas,2021-02-18,315,382
Tuscarawas,2021-02-19,45,287
Tuscarawas,2021-02-20,53,645
Tuscarawas,2021-02-21,0,11
Tuscarawas,2021-02-22,215,328
Tuscarawas,2021-02-23,225,143
Tuscarawas,2021-02-24,172,230
Tuscarawas,2021-02-25,397,435
Tuscarawas,2021-02-26,122,444
Tuscarawas,2021-02-27,69,79
Tuscarawas,2021-02-28,21,25
Tuscarawas,2021-03-01,260,183
Tuscarawas,2021-03-02,449,184
Tuscarawas,2021-03-03,486,149
Tuscarawas,2021-03-04,333,516
Tuscarawas,2021-03-05,178,626
Tuscarawas,2021-03-06,34,18
Union,2020-12-14,2,0
Union,2020-12-15,4,0
Union,2020-12-16,6,0
Union,2020-12-17,12,0
Union,2020-12-18,21,0
Union,2020-12-19,1,0
Union,2020-12-20,1,0
Union,2020-12-21,13,0
Union,2020-12-22,22,0
Union,2020-12-23,226,0
Union,2020-12-24,48,0
Union,2020-12-25,0,0
Union,2020-12-26,51,0
Union,2020-12-27,12,0
Union,2020-12-28,61,0
Union,2020-12-29,120,0
Union,2020-12-30,175,0
Union,2020-12-31,154,0
Union,2021-01-01,4,0
Union,2021-01-02,26,0
Union,2021-01-03,4,0
Union,2021-01-04,91,0
Union,2021-01-05,86,3
Union,2021-01-06,84,4
Union,2021-01-07,161,7
Union,2021-01-08,252,19
Union,2021-01-09,35,1
Union,2021-01-10,12,1
Union,2021-01-11,66,15
Union,2021-01-12,101,18
Union,2021-01-13,111,85
Union,2021-01-14,87,6
Union,2021-01-15,119,5
Union,2021-01-16,62,36
Union,2021-01-17,23,1
Union,2021-01-18,20,16
Union,2021-01-19,93,32
Union,2021-01-20,365,164
Union,2021-01-21,173,33
Union,2021-01-22,344,28
Union,2021-01-23,53,6
Union,2021-01-24,18,3
Union,2021-01-25,89,47
Union,2021-01-26,92,81
Union,2021-01-27,157,150
Union,2021-01-28,142,91
Union,2021-01-29,509,72
Union,2021-01-30,58,9
Union,2021-01-31,20,2
Union,2021-02-01,80,78
Union,2021-02-02,107,89
Union,2021-02-03,134,146
Union,2021-02-04,164,135
Union,2021-02-05,534,182
Union,2021-02-06,117,57
Union,2021-02-07,96,32
Union,2021-02-08,55,75
Union,2021-02-09,85,120
Union,2021-02-10,192,392
Union,2021-02-11,72,143
Union,2021-02-12,317,361
Union,2021-02-13,60,42
Union,2021-02-14,9,2
Union,2021-02-15,34,37
Union,2021-02-16,58,33
Union,2021-02-17,306,196
Union,2021-02-18,34,155
Union,2021-02-19,102,511
Union,2021-02-20,545,43
Union,2021-02-21,4,20
Union,2021-02-22,35,76
Union,2021-02-23,320,160
Union,2021-02-24,345,151
Union,2021-02-25,77,129
Union,2021-02-26,286,533
Union,2021-02-27,24,92
Union,2021-02-28,13,20
Union,2021-03-01,53,64
Union,2021-03-02,278,81
Union,2021-03-03,164,195
Union,2021-03-04,81,80
Union,2021-03-05,110,92
Union,2021-03-06,62,36
Unknown,2020-12-14,0,0
Unknown,2020-12-15,7,0
Unknown,2020-12-16,6,0
Unknown,2020-12-17,5,0
Unknown,2020-12-18,1,0
Unknown,2020-12-19,0,0
Unknown,2020-12-20,17,0
Unknown,2020-12-21,17,0
Unknown,2020-12-22,119,0
Unknown,2020-12-23,653,0
Unknown,2020-12-24,266,0
Unknown,2020-12-25,5,0
Unknown,2020-12-26,72,0
Unknown,2020-12-27,25,0
Unknown,2020-12-28,590,1
Unknown,2020-12-29,544,0
Unknown,2020-12-30,615,0
Unknown,2020-12-31,317,0
Unknown,2021-01-01,3,0
Unknown,2021-01-02,23,0
Unknown,2021-01-03,10,0
Unknown,2021-01-04,222,1
Unknown,2021-01-05,503,6
Unknown,2021-01-06,883,6
Unknown,2021-01-07,586,4
Unknown,2021-01-08,377,3
Unknown,2021-01-09,87,0
Unknown,2021-01-10,1,0
Unknown,2021-01-11,167,6
Unknown,2021-01-12,416,26
Unknown,2021-01-13,1228,8
Unknown,2021-01-14,688,3
Unknown,2021-01-15,569,23
Unknown,2021-01-16,676,2
Unknown,2021-01-17,5,2
Unknown,2021-01-18,259,29
Unknown,2021-01-19,504,68
Unknown,2021-01-20,1230,416
Unknown,2021-01-21,1031,297
Unknown,2021-01-22,524,197
Unknown,2021-01-23,991,32
Unknown,2021-01-24,625,6
Unknown,2021-01-25,347,412
Unknown,2021-01-26,394,336
Unknown,2021-01-27,697,483
Unknown,2021-01-28,901,177
Unknown,2021-01-29,805,196
Unknown,2021-01-30,338,33
Unknown,2021-01-31,3,0
Unknown,2021-02-01,98,218
Unknown,2021-02-02,378,458
Unknown,2021-02-03,574,684
Unknown,2021-02-04,997,280
Unknown,2021-02-05,905,347
Unknown,2021-02-06,380,92
Unknown,2021-02-07,537,363
Unknown,2021-02-08,120,208
Unknown,2021-02-09,296,322
Unknown,2021-02-10,854,884
Unknown,2021-02-11,1052,911
Unknown,2021-02-12,772,669
Unknown,2021-02-13,298,765
Unknown,2021-02-14,495,303
Unknown,2021-02-15,63,228
Unknown,2021-02-16,95,482
Unknown,2021-02-17,727,1215
Unknown,2021-02-18,308,607
Unknown,2021-02-19,428,645
Unknown,2021-02-20,360,314
Unknown,2021-02-21,31,598
Unknown,2021-02-22,515,506
Unknown,2021-02-23,342,567
Unknown,2021-02-24,1145,754
Unknown,2021-02-25,960,770
Unknown,2021-02-26,1433,282
Unknown,2021-02-27,623,113
Unknown,2021-02-28,1186,152
Unknown,2021-03-01,969,284
Unknown,2021-03-02,1908,493
Unknown,2021-03-03,3169,483
Unknown,2021-03-04,3247,1191
Unknown,2021-03-05,1944,876
Unknown,2021-03-06,1008,328
Van Wert ,2020-12-14,0,0
Van Wert ,2020-12-15,0,0
Van Wert ,2020-12-16,0,0
Van Wert ,2020-12-17,0,0
Van Wert ,2020-12-18,0,0
Van Wert ,2020-12-19,0,0
Van Wert ,2020-12-20,0,0
Van Wert ,2020-12-21,1,0
Van Wert ,2020-12-22,3,0
Van Wert ,2020-12-23,46,0
Van Wert ,2020-12-24,3,0
Van Wert ,2020-12-25,0,0
Van Wert ,2020-12-26,1,0
Van Wert ,2020-12-27,0,0
Van Wert ,2020-12-28,43,0
Van Wert ,2020-12-29,8,0
Van Wert ,2020-12-30,72,0
Van Wert ,2020-12-31,0,0
Van Wert ,2021-01-01,1,0
Van Wert ,2021-01-02,1,0
Van Wert ,2021-01-03,0,0
Van Wert ,2021-01-04,29,0
Van Wert ,2021-01-05,57,0
Van Wert ,2021-01-06,108,0
Van Wert ,2021-01-07,133,0
Van Wert ,2021-01-08,23,0
Van Wert ,2021-01-09,17,0
Van Wert ,2021-01-10,0,0
Van Wert ,2021-01-11,38,1
Van Wert ,2021-01-12,8,2
Van Wert ,2021-01-13,43,1
Van Wert ,2021-01-14,34,3
Van Wert ,2021-01-15,25,1
Van Wert ,2021-01-16,1,0
Van Wert ,2021-01-17,1,0
Van Wert ,2021-01-18,31,15
Van Wert ,2021-01-19,78,1
Van Wert ,2021-01-20,71,41
Van Wert ,2021-01-21,70,1
Van Wert ,2021-01-22,327,0
Van Wert ,2021-01-23,3,0
Van Wert ,2021-01-24,2,0
Van Wert ,2021-01-25,13,18
Van Wert ,2021-01-26,20,17
Van Wert ,2021-01-27,403,103
Van Wert ,2021-01-28,163,130
Van Wert ,2021-01-29,315,8
Van Wert ,2021-01-30,2,0
Van Wert ,2021-01-31,0,0
Van Wert ,2021-02-01,17,26
Van Wert ,2021-02-02,145,6
Van Wert ,2021-02-03,20,62
Van Wert ,2021-02-04,20,48
Van Wert ,2021-02-05,405,29
Van Wert ,2021-02-06,3,17
Van Wert ,2021-02-07,1,0
Van Wert ,2021-02-08,27,43
Van Wert ,2021-02-09,20,9
Van Wert ,2021-02-10,7,42
Van Wert ,2021-02-11,543,40
Van Wert ,2021-02-12,24,25
Van Wert ,2021-02-13,30,1
Van Wert ,2021-02-14,0,1
Van Wert ,2021-02-15,9,314
Van Wert ,2021-02-16,27,3
Van Wert ,2021-02-17,18,356
Van Wert ,2021-02-18,16,176
Van Wert ,2021-02-19,451,110
Van Wert ,2021-02-20,0,6
Van Wert ,2021-02-21,1,2
Van Wert ,2021-02-22,2,7
Van Wert ,2021-02-23,19,110
Van Wert ,2021-02-24,260,62
Van Wert ,2021-02-25,312,290
Van Wert ,2021-02-26,96,49
Van Wert ,2021-02-27,18,3
Van Wert ,2021-02-28,4,1
Van Wert ,2021-03-01,21,6
Van Wert ,2021-03-02,47,379
Van Wert ,2021-03-03,19,10
Van Wert ,2021-03-04,81,19
Van Wert ,2021-03-05,81,24
Van Wert ,2021-03-06,3,11
Vinton ,2020-12-14,0,0
Vinton ,2020-12-15,0,0
Vinton ,2020-12-16,0,0
Vinton ,2020-12-17,0,0
Vinton ,2020-12-18,1,0
Vinton ,2020-12-19,0,0
Vinton ,2020-12-20,0,0
Vinton ,2020-12-21,2,0
Vinton ,2020-12-22,9,0
Vinton ,2020-12-23,16,0
Vinton ,2020-12-24,1,0
Vinton ,2020-12-25,0,0
Vinton ,2020-12-26,3,0
Vinton ,2020-12-27,0,0
Vinton ,2020-12-28,22,0
Vinton ,2020-12-29,17,0
Vinton ,2020-12-30,24,0
Vinton ,2020-12-31,9,0
Vinton ,2021-01-01,1,0
Vinton ,2021-01-02,0,0
Vinton ,2021-01-03,0,0
Vinton ,2021-01-04,11,0
Vinton ,2021-01-05,20,0
Vinton ,2021-01-06,26,0
Vinton ,2021-01-07,22,0
Vinton ,2021-01-08,57,1
Vinton ,2021-01-09,1,0
Vinton ,2021-01-10,0,0
Vinton ,2021-01-11,12,2
Vinton ,2021-01-12,23,1
Vinton ,2021-01-13,26,2
Vinton ,2021-01-14,24,0
Vinton ,2021-01-15,33,1
Vinton ,2021-01-16,2,1
Vinton ,2021-01-17,0,0
Vinton ,2021-01-18,2,4
Vinton ,2021-01-19,17,9
Vinton ,2021-01-20,61,7
Vinton ,2021-01-21,56,7
Vinton ,2021-01-22,72,10
Vinton ,2021-01-23,140,0
Vinton ,2021-01-24,0,0
Vinton ,2021-01-25,17,15
Vinton ,2021-01-26,27,16
Vinton ,2021-01-27,39,35
Vinton ,2021-01-28,65,15
Vinton ,2021-01-29,104,37
Vinton ,2021-01-30,26,1
Vinton ,2021-01-31,1,0
Vinton ,2021-02-01,75,3
Vinton ,2021-02-02,22,23
Vinton ,2021-02-03,34,11
Vinton ,2021-02-04,42,22
Vinton ,2021-02-05,58,14
Vinton ,2021-02-06,14,1
Vinton ,2021-02-07,0,0
Vinton ,2021-02-08,56,13
Vinton ,2021-02-09,15,18
Vinton ,2021-02-10,42,48
Vinton ,2021-02-11,39,47
Vinton ,2021-02-12,23,52
Vinton ,2021-02-13,32,122
Vinton ,2021-02-14,0,0
Vinton ,2021-02-15,3,0
Vinton ,2021-02-16,2,4
Vinton ,2021-02-17,48,101
Vinton ,2021-02-18,46,56
Vinton ,2021-02-19,19,85
Vinton ,2021-02-20,1,0
Vinton ,2021-02-21,0,1
Vinton ,2021-02-22,51,53
Vinton ,2021-02-23,85,28
Vinton ,2021-02-24,63,41
Vinton ,2021-02-25,54,43
Vinton ,2021-02-26,52,50
Vinton ,2021-02-27,5,79
Vinton ,2021-02-28,1,0
Vinton ,2021-03-01,28,34
Vinton ,2021-03-02,47,21
Vinton ,2021-03-03,37,6
Vinton ,2021-03-04,57,48
Vinton ,2021-03-05,46,42
Vinton ,2021-03-06,3,27
Warren,2020-12-14,2,0
Warren,2020-12-15,16,0
Warren,2020-12-16,17,0
Warren,2020-12-17,20,0
Warren,2020-12-18,22,0
Warren,2020-12-19,1,0
Warren,2020-12-20,1,0
Warren,2020-12-21,43,0
Warren,2020-12-22,55,0
Warren,2020-12-23,392,0
Warren,2020-12-24,321,0
Warren,2020-12-25,23,0
Warren,2020-12-26,238,0
Warren,2020-12-27,248,0
Warren,2020-12-28,515,0
Warren,2020-12-29,468,0
Warren,2020-12-30,540,0
Warren,2020-12-31,250,2
Warren,2021-01-01,4,0
Warren,2021-01-02,116,0
Warren,2021-01-03,15,0
Warren,2021-01-04,326,5
Warren,2021-01-05,322,18
Warren,2021-01-06,445,17
Warren,2021-01-07,681,20
Warren,2021-01-08,505,17
Warren,2021-01-09,404,3
Warren,2021-01-10,48,0
Warren,2021-01-11,635,42
Warren,2021-01-12,523,26
Warren,2021-01-13,560,18
Warren,2021-01-14,634,16
Warren,2021-01-15,594,4
Warren,2021-01-16,240,137
Warren,2021-01-17,103,162
Warren,2021-01-18,339,27
Warren,2021-01-19,548,53
Warren,2021-01-20,764,326
Warren,2021-01-21,604,306
Warren,2021-01-22,712,53
Warren,2021-01-23,705,137
Warren,2021-01-24,187,75
Warren,2021-01-25,581,404
Warren,2021-01-26,644,501
Warren,2021-01-27,865,487
Warren,2021-01-28,633,405
Warren,2021-01-29,1004,244
Warren,2021-01-30,482,157
Warren,2021-01-31,255,5
Warren,2021-02-01,687,415
Warren,2021-02-02,721,397
Warren,2021-02-03,667,373
Warren,2021-02-04,965,617
Warren,2021-02-05,998,629
Warren,2021-02-06,440,431
Warren,2021-02-07,249,186
Warren,2021-02-08,686,387
Warren,2021-02-09,465,787
Warren,2021-02-10,582,841
Warren,2021-02-11,632,738
Warren,2021-02-12,788,654
Warren,2021-02-13,531,602
Warren,2021-02-14,184,85
Warren,2021-02-15,260,426
Warren,2021-02-16,204,272
Warren,2021-02-17,917,638
Warren,2021-02-18,564,590
Warren,2021-02-19,2294,787
Warren,2021-02-20,574,632
Warren,2021-02-21,185,300
Warren,2021-02-22,220,675
Warren,2021-02-23,484,655
Warren,2021-02-24,518,947
Warren,2021-02-25,567,728
Warren,2021-02-26,656,1124
Warren,2021-02-27,720,467
Warren,2021-02-28,249,181
Warren,2021-03-01,739,494
Warren,2021-03-02,484,572
Warren,2021-03-03,761,463
Warren,2021-03-04,1042,640
Warren,2021-03-05,646,717
Warren,2021-03-06,778,361
Washington,2020-12-14,0,0
Washington,2020-12-15,0,0
Washington,2020-12-16,1,0
Washington,2020-12-17,0,0
Washington,2020-12-18,2,0
Washington,2020-12-19,0,0
Washington,2020-12-20,0,0
Washington,2020-12-21,2,0
Washington,2020-12-22,20,0
Washington,2020-12-23,188,0
Washington,2020-12-24,78,0
Washington,2020-12-25,0,0
Washington,2020-12-26,58,0
Washington,2020-12-27,115,0
Washington,2020-12-28,319,0
Washington,2020-12-29,218,0
Washington,2020-12-30,116,0
Washington,2020-12-31,66,0
Washington,2021-01-01,0,0
Washington,2021-01-02,104,0
Washington,2021-01-03,0,0
Washington,2021-01-04,165,0
Washington,2021-01-05,17,0
Washington,2021-01-06,39,0
Washington,2021-01-07,105,0
Washington,2021-01-08,103,3
Washington,2021-01-09,107,0
Washington,2021-01-10,1,0
Washington,2021-01-11,345,3
Washington,2021-01-12,128,0
Washington,2021-01-13,56,54
Washington,2021-01-14,110,2
Washington,2021-01-15,9,2
Washington,2021-01-16,49,0
Washington,2021-01-17,0,0
Washington,2021-01-18,8,69
Washington,2021-01-19,238,44
Washington,2021-01-20,200,107
Washington,2021-01-21,579,131
Washington,2021-01-22,284,34
Washington,2021-01-23,160,50
Washington,2021-01-24,9,88
Washington,2021-01-25,345,224
Washington,2021-01-26,188,139
Washington,2021-01-27,250,115
Washington,2021-01-28,320,12
Washington,2021-01-29,122,8
Washington,2021-01-30,675,122
Washington,2021-01-31,7,1
Washington,2021-02-01,287,234
Washington,2021-02-02,175,40
Washington,2021-02-03,267,121
Washington,2021-02-04,125,27
Washington,2021-02-05,119,2
Washington,2021-02-06,255,183
Washington,2021-02-07,2,0
Washington,2021-02-08,202,204
Washington,2021-02-09,105,4
Washington,2021-02-10,87,146
Washington,2021-02-11,85,74
Washington,2021-02-12,71,297
Washington,2021-02-13,42,5
Washington,2021-02-14,3,0
Washington,2021-02-15,55,9
Washington,2021-02-16,114,142
Washington,2021-02-17,104,24
Washington,2021-02-18,33,82
Washington,2021-02-19,39,295
Washington,2021-02-20,28,233
Washington,2021-02-21,55,301
Washington,2021-02-22,234,140
Washington,2021-02-23,73,219
Washington,2021-02-24,125,131
Washington,2021-02-25,116,556
Washington,2021-02-26,89,172
Washington,2021-02-27,313,636
Washington,2021-02-28,14,1
Washington,2021-03-01,149,227
Washington,2021-03-02,137,224
Washington,2021-03-03,187,243
Washington,2021-03-04,121,179
Washington,2021-03-05,104,115
Washington,2021-03-06,368,13
Wayne,2020-12-14,0,0
Wayne,2020-12-15,0,0
Wayne,2020-12-16,9,0
Wayne,2020-12-17,2,0
Wayne,2020-12-18,7,0
Wayne,2020-12-19,1,0
Wayne,2020-12-20,0,0
Wayne,2020-12-21,31,0
Wayne,2020-12-22,12,0
Wayne,2020-12-23,111,0
Wayne,2020-12-24,33,0
Wayne,2020-12-25,5,0
Wayne,2020-12-26,19,0
Wayne,2020-12-27,4,0
Wayne,2020-12-28,163,0
Wayne,2020-12-29,223,0
Wayne,2020-12-30,324,0
Wayne,2020-12-31,153,0
Wayne,2021-01-01,26,0
Wayne,2021-01-02,88,0
Wayne,2021-01-03,8,0
Wayne,2021-01-04,150,0
Wayne,2021-01-05,196,3
Wayne,2021-01-06,444,11
Wayne,2021-01-07,268,2
Wayne,2021-01-08,252,12
Wayne,2021-01-09,23,1
Wayne,2021-01-10,16,0
Wayne,2021-01-11,51,23
Wayne,2021-01-12,173,11
Wayne,2021-01-13,252,81
Wayne,2021-01-14,138,7
Wayne,2021-01-15,66,2
Wayne,2021-01-16,23,8
Wayne,2021-01-17,3,0
Wayne,2021-01-18,49,60
Wayne,2021-01-19,142,33
Wayne,2021-01-20,361,76
Wayne,2021-01-21,615,187
Wayne,2021-01-22,436,46
Wayne,2021-01-23,62,87
Wayne,2021-01-24,24,0
Wayne,2021-01-25,112,59
Wayne,2021-01-26,103,160
Wayne,2021-01-27,195,426
Wayne,2021-01-28,652,213
Wayne,2021-01-29,305,119
Wayne,2021-01-30,55,20
Wayne,2021-01-31,19,10
Wayne,2021-02-01,72,122
Wayne,2021-02-02,161,213
Wayne,2021-02-03,177,369
Wayne,2021-02-04,287,58
Wayne,2021-02-05,300,98
Wayne,2021-02-06,82,25
Wayne,2021-02-07,20,1
Wayne,2021-02-08,114,48
Wayne,2021-02-09,105,95
Wayne,2021-02-10,330,322
Wayne,2021-02-11,434,153
Wayne,2021-02-12,278,236
Wayne,2021-02-13,118,61
Wayne,2021-02-14,16,10
Wayne,2021-02-15,97,150
Wayne,2021-02-16,86,120
Wayne,2021-02-17,235,285
Wayne,2021-02-18,320,576
Wayne,2021-02-19,256,346
Wayne,2021-02-20,32,90
Wayne,2021-02-21,6,15
Wayne,2021-02-22,55,92
Wayne,2021-02-23,71,110
Wayne,2021-02-24,484,147
Wayne,2021-02-25,789,601
Wayne,2021-02-26,438,288
Wayne,2021-02-27,271,71
Wayne,2021-02-28,103,23
Wayne,2021-03-01,440,79
Wayne,2021-03-02,252,144
Wayne,2021-03-03,254,267
Wayne,2021-03-04,861,117
Wayne,2021-03-05,214,270
Wayne,2021-03-06,86,44
Williams,2020-12-14,0,0
Williams,2020-12-15,0,0
Williams,2020-12-16,1,0
Williams,2020-12-17,2,0
Williams,2020-12-18,0,0
Williams,2020-12-19,0,0
Williams,2020-12-20,0,0
Williams,2020-12-21,3,0
Williams,2020-12-22,5,0
Williams,2020-12-23,49,0
Williams,2020-12-24,30,0
Williams,2020-12-25,13,0
Williams,2020-12-26,1,0
Williams,2020-12-27,1,0
Williams,2020-12-28,10,0
Williams,2020-12-29,30,0
Williams,2020-12-30,53,0
Williams,2020-12-31,24,0
Williams,2021-01-01,14,0
Williams,2021-01-02,12,0
Williams,2021-01-03,1,0
Williams,2021-01-04,155,0
Williams,2021-01-05,58,0
Williams,2021-01-06,69,1
Williams,2021-01-07,21,2
Williams,2021-01-08,44,0
Williams,2021-01-09,99,1
Williams,2021-01-10,0,0
Williams,2021-01-11,45,2
Williams,2021-01-12,3,3
Williams,2021-01-13,109,54
Williams,2021-01-14,37,0
Williams,2021-01-15,44,2
Williams,2021-01-16,1,0
Williams,2021-01-17,0,0
Williams,2021-01-18,43,1
Williams,2021-01-19,256,12
Williams,2021-01-20,123,7
Williams,2021-01-21,559,18
Williams,2021-01-22,38,11
Williams,2021-01-23,6,1
Williams,2021-01-24,0,1
Williams,2021-01-25,16,55
Williams,2021-01-26,16,55
Williams,2021-01-27,15,34
Williams,2021-01-28,479,40
Williams,2021-01-29,117,34
Williams,2021-01-30,22,48
Williams,2021-01-31,0,0
Williams,2021-02-01,12,54
Williams,2021-02-02,12,9
Williams,2021-02-03,7,93
Williams,2021-02-04,472,34
Williams,2021-02-05,112,45
Williams,2021-02-06,5,1
Williams,2021-02-07,0,0
Williams,2021-02-08,30,40
Williams,2021-02-09,18,16
Williams,2021-02-10,17,33
Williams,2021-02-11,140,561
Williams,2021-02-12,529,54
Williams,2021-02-13,8,1
Williams,2021-02-14,1,0
Williams,2021-02-15,21,5
Williams,2021-02-16,2,52
Williams,2021-02-17,109,264
Williams,2021-02-18,26,453
Williams,2021-02-19,8,50
Williams,2021-02-20,3,22
Williams,2021-02-21,0,0
Williams,2021-02-22,2,2
Williams,2021-02-23,18,151
Williams,2021-02-24,91,10
Williams,2021-02-25,203,476
Williams,2021-02-26,70,107
Williams,2021-02-27,31,11
Williams,2021-02-28,2,1
Williams,2021-03-01,10,6
Williams,2021-03-02,338,10
Williams,2021-03-03,102,22
Williams,2021-03-04,568,231
Williams,2021-03-05,62,112
Williams,2021-03-06,8,10
Wood ,2020-12-14,0,0
Wood ,2020-12-15,34,0
Wood ,2020-12-16,35,0
Wood ,2020-12-17,67,0
Wood ,2020-12-18,77,0
Wood ,2020-12-19,0,0
Wood ,2020-12-20,0,0
Wood ,2020-12-21,97,0
Wood ,2020-12-22,117,0
Wood ,2020-12-23,589,0
Wood ,2020-12-24,128,0
Wood ,2020-12-25,11,0
Wood ,2020-12-26,145,0
Wood ,2020-12-27,72,0
Wood ,2020-12-28,264,0
Wood ,2020-12-29,444,0
Wood ,2020-12-30,486,0
Wood ,2020-12-31,142,0
Wood ,2021-01-01,5,1
Wood ,2021-01-02,65,0
Wood ,2021-01-03,25,1
Wood ,2021-01-04,307,7
Wood ,2021-01-05,323,32
Wood ,2021-01-06,409,36
Wood ,2021-01-07,170,67
Wood ,2021-01-08,431,72
Wood ,2021-01-09,97,0
Wood ,2021-01-10,89,0
Wood ,2021-01-11,199,94
Wood ,2021-01-12,158,20
Wood ,2021-01-13,467,93
Wood ,2021-01-14,316,13
Wood ,2021-01-15,448,4
Wood ,2021-01-16,134,43
Wood ,2021-01-17,25,9
Wood ,2021-01-18,31,11
Wood ,2021-01-19,95,211
Wood ,2021-01-20,443,411
Wood ,2021-01-21,615,111
Wood ,2021-01-22,573,19
Wood ,2021-01-23,325,50
Wood ,2021-01-24,44,62
Wood ,2021-01-25,169,288
Wood ,2021-01-26,218,355
